-2.348505753261477882e-02,-9.914920607050885931e-03,3.890066893839160857e-03,1.826390475145199879e-02,3.350169207824588852e-02,4.971588893916464164e-02,6.668393847836949495e-02,8.368612495063014467e-02,9.933589322593246174e-02,1.114098269247561501e-01,1.166911507353218524e-01,1.108489910766020242e-01,9.838556286021639397e-02,8.269459108701941730e-02,6.618594512926123663e-02,5.044254844832384704e-02,3.638546505429601091e-02,2.443133347278282977e-02,1.463293757884687185e-02,6.798747912822471207e-03,5.909056392563662337e-04,-4.396435556434000191e-03,-8.575031045223028767e-03,-1.231267184252100334e-02,-1.589139865328675558e-02
-2.372372915451980910e-02,-1.309865064356688889e-02,-2.236334841068761056e-03,9.231442050955404252e-03,2.169526717889718945e-02,3.545341326863862830e-02,5.058720037427270888e-02,6.682341441720611452e-02,8.338296931510268128e-02,9.881854484145435880e-02,1.108489910766021630e-01,1.162049726524721771e-01,1.105086642902247812e-01,9.822019098449627506e-02,8.269459108701908423e-02,6.630470103968187645e-02,5.059641137350339574e-02,3.645256560910462018e-02,2.425004315337211599e-02,1.400119775710063040e-02,5.475882739552513472e-03,-1.696060557582168256e-03,-7.939549620007990000e-03,-1.366254132785414341e-02,-1.919359706505064517e-02
-2.201212124665205203e-02,-1.411267478138310272e-02,-5.993107103647627061e-03,2.707829746834686246e-03,1.241131480138070627e-02,2.351144879383893979e-02,3.627821931004401868e-02,5.074649944789223766e-02,6.658838011217939334e-02,8.296848721322251652e-02,9.838556286021679642e-02,1.105086642902250310e-01,1.160229931117080227e-01,1.105086642902248367e-01,9.838556286021628294e-02,8.296848721322148956e-02,6.658838011217838027e-02,5.074649944789121070e-02,3.627821931004333866e-02,2.351144879383811059e-02,1.241131480138009911e-02,2.707829746834063914e-03,-5.993107103647980077e-03,-1.411267478138303506e-02,-2.201212124665258285e-02
-1.919359706505019067e-02,-1.366254132785420412e-02,-7.939549620007708974e-03,-1.696060557581707253e-03,5.475882739552974908e-03,1.400119775710128960e-02,2.425004315337260866e-02,3.645256560910531407e-02,5.059641137350406881e-02,6.630470103968255646e-02,8.269459108701937566e-02,9.822019098449621954e-02,1.105086642902246286e-01,1.162049726524717330e-01,1.108489910766013997e-01,9.881854484145301265e-02,8.338296931510132126e-02,6.682341441720475450e-02,5.058720037427179989e-02,3.545341326863760134e-02,2.169526717889640535e-02,9.231442050954599340e-03,-2.236334841069204712e-03,-1.309865064356684553e-02,-2.372372915452038850e-02
-1.589139865328639128e-02,-1.231267184252103283e-02,-8.575031045222803253e-03,-4.396435556433673196e-03,5.909056392567117689e-04,6.798747912823002032e-03,1.463293757884723094e-02,2.443133347278322182e-02,3.638546505429635786e-02,5.044254844832420787e-02,6.618594512926134765e-02,8.269459108701909811e-02,9.838556286021608865e-02,1.108489910766013442e-01,1.166911507353208394e-01,1.114098269247545542e-01,9.933589322593081028e-02,8.368612495062849321e-02,6.668393847836832922e-02,4.971588893916341345e-02,3.350169207824491707e-02,1.826390475145100306e-02,3.890066893838608781e-03,-9.914920607050917156e-03,-2.348505753261536169e-02
-1.253683208428232193e-02,-1.049086247164588911e-02,-8.319524538166627597e-03,-5.792541338285292149e-03,-2.596440681060891483e-03,1.640175037830385752e-03,7.314667829522915159e-03,1.480799795477278150e-02,2.442797899604088468e-02,3.633434455624038467e-02,5.044254844832401358e-02,6.630470103968211237e-02,8.296848721322166997e-02,9.881854484145338735e-02,1.114098269247549983e-01,1.173091010150896923e-01,1.119690363951744150e-01,9.966921133757362938e-02,8.356951375090104772e-02,6.583313943039348359e-02,4.778758903378015760e-02,3.010203182448529038e-02,1.296776117559642581e-02,-3.724949858044922409e-03,-2.021550583335361348e-02
-9.402289444426779538e-03,-8.501782643065863843e-03,-7.507252947260671661e-03,-6.239659636136313595e-03,-4.444889459345215989e-03,-1.806432570178480778e-03,2.036669772666213629e-03,7.463440636192981981e-03,1.483253638967931866e-02,2.442797899604075285e-02,3.638546505429604561e-02,5.059641137350350676e-02,6.658838011217846353e-02,8.338296931510154331e-02,9.933589322593108784e-02,1.119690363951743872e-01,1.178109244410803641e-01,1.122703926179450390e-01,9.957816693565442467e-02,8.284226947791409335e-02,6.417494065907418388e-02,4.485999819870495342e-02,2.553951040978682044e-02,6.406945623311989524e-03,-1.259962293382518340e-02
-6.634794499265735807e-03,-6.545193159901580189e-03,-6.389243875544757534e-03,-6.035146769603626400e-03,-5.287209526731031367e-03,-3.889388363883822947e-03,-1.532767402751550843e-03,2.130463118615079539e-03,7.463440636192902183e-03,1.480799795477257159e-02,2.443133347278284018e-02,3.645256560910468957e-02,5.074649944789129397e-02,6.682341441720493491e-02,8.368612495062872914e-02,9.966921133757369877e-02,1.122703926179451084e-01,1.179906957182718513e-01,1.122084436389038653e-01,9.912205242300758945e-02,8.180785367736125024e-02,6.235095848451261552e-02,4.201839939023638976e-02,2.145369935546112203e-02,8.801973472134454841e-04
-4.287348119900894622e-03,-4.735836998843004179e-03,-5.141452396586095909e-03,-5.413962461942754475e-03,-5.411720819759654327e-03,-4.938941470264079925e-03,-3.745721205485716583e-03,-1.532767402751602451e-03,2.036669772666085693e-03,7.314667829522670563e-03,1.463293757884684063e-02,2.425004315337201885e-02,3.627821931004318601e-02,5.058720037427165417e-02,6.668393847836820432e-02,8.356951375090088119e-02,9.957816693565429977e-02,1.122084436389036988e-01,1.179631077975681896e-01,1.122228389121771308e-01,9.918868540528483213e-02,8.193946731032382413e-02,6.256211780667385314e-02,4.232417540061064742e-02,2.186755742034404357e-02
-2.346603232441301940e-03,-3.123005204981087104e-03,-3.875941145196452019e-03,-4.550714968713187765e-03,-5.053871179705091664e-03,-5.246447132658853089e-03,-4.938941470264107680e-03,-3.889388363883890601e-03,-1.806432570178610232e-03,1.640175037830161105e-03,6.798747912822659424e-03,1.400119775710079173e-02,2.351144879383824937e-02,3.545341326863772624e-02,4.971588893916351753e-02,6.583313943039351135e-02,8.284226947791410722e-02,9.912205242300752006e-02,1.122228389121771863e-01,1.187037590676958132e-01,1.140017146227148837e-01,1.023665697197090052e-01,8.690817135492556744e-02,6.971270082741415353e-02,5.199725772267625029e-02
-7.563392817969954302e-04,-1.708630453418350870e-03,-2.653358232221730752e-03,-3.565872920854991097e-03,-4.394991239643753628e-03,-5.053871179705103807e-03,-5.411720819759690757e-03,-5.287209526731094685e-03,-4.444889459345323542e-03,-2.596440681061069726e-03,5.909056392564468983e-04,5.475882739552593269e-03,1.241131480138017718e-02,2.169526717889647127e-02,3.350169207824498646e-02,4.778758903378019229e-02,6.417494065907422551e-02,8.180785367736126412e-02,9.918868540528497091e-02,1.140017146227150086e-01,1.229393332554684359e-01,1.215539160831353577e-01,1.141684445527511582e-01,1.038903609505190950e-01,9.268542311711626402e-02
5.631303194464006576e-04,-4.634153672075073558e-04,-1.495592357055874032e-03,-2.534397799621096199e-03,-3.565872920854998903e-03,-4.550714968713205980e-03,-5.413962461942792639e-03,-6.035146769603685381e-03,-6.239659636136407270e-03,-5.792541338285436998e-03,-4.396435556433875291e-03,-1.696060557581991098e-03,2.707829746834292464e-03,9.231442050954856079e-03,1.826390475145129796e-02,3.010203182448555059e-02,4.485999819870519628e-02,6.235095848451278205e-02,8.193946731032397679e-02,1.023665697197091301e-01,1.215539160831353716e-01,1.363994910738730304e-01,1.425857402043610167e-01,1.444311140762988277e-01,1.448282058893435587e-01
1.699055551521230908e-03,6.590237351329159216e-04,-3.979986367706061807e-04,-1.495592357055884223e-03,-2.653358232221748967e-03,-3.875941145196481509e-03,-5.141452396586142747e-03,-6.389243875544821719e-03,-7.507252947260760131e-03,-8.319524538166745559e-03,-8.575031045222948969e-03,-7.939549620007901529e-03,-5.993107103647882933e-03,-2.236334841069124047e-03,3.890066893838697686e-03,1.296776117559645010e-02,2.553951040978681003e-02,4.201839939023632037e-02,6.256211780667372824e-02,8.690817135492544254e-02,1.141684445527509500e-01,1.425857402043608224e-01,1.692611766684380126e-01,1.898700149016214755e-01,2.083949040938664621e-01
2.733055091465375498e-03,1.709704688756466182e-03,6.590237351329077901e-04,-4.634153672075238899e-04,-1.708630453418373855e-03,-3.123005204981116160e-03,-4.735836998843042343e-03,-6.545193159901623557e-03,-8.501782643065912415e-03,-1.049086247164594289e-02,-1.231267184252108141e-02,-1.366254132785425963e-02,-1.411267478138318078e-02,-1.309865064356703288e-02,-9.914920607051094098e-03,-3.724949858045136213e-03,6.406945623311800439e-03,2.145369935546095549e-02,4.232417540061049477e-02,6.971270082741404250e-02,1.038903609505189563e-01,1.444311140762986889e-01,1.898700149016213923e-01,2.372978069825920910e-01,2.819065337262998128e-01
3.729757060801504234e-03,2.733055091465362487e-03,1.699055551521209441e-03,5.631303194463726852e-04,-7.563392817970278478e-04,-2.346603232441337068e-03,-4.287348119900931051e-03,-6.634794499265764429e-03,-9.402289444426795151e-03,-1.253683208428231499e-02,-1.589139865328634965e-02,-1.919359706505011434e-02,-2.201212124665195488e-02,-2.372372915451974318e-02,-2.348505753261473719e-02,-2.021550583335318674e-02,-1.259962293382495442e-02,8.801973472134474357e-04,2.186755742034381458e-02,5.199725772267587559e-02,9.268542311711576442e-02,1.448282058893430868e-01,2.083949040938661013e-01,2.819065337262996462e-01,3.618001617413199589e-01
